"urlid","url","pagetxt","result"
"3a869201b7a451ca178a391acd9137ca","http://fcxrp1ko2kv.r1vv-db1.0zc.hieoswduyds1bhtjbnicehw9j.scsdsdcas9.cc/index2.asp","不便之处:1,交管局:1,带来:1,恢复:1,敬请:1,早上:1,时间:1,正在:1,特此通知:1,系统维护:1,维护:1,认证:4,谅解:1,高速:1","1"
"3a9f71c2a0c66000d8e61d0aed1d9127","http://rpfe.zfsufg.cn/shouye.asp","一步:1,不便:1,即时:1,失效:1,官方:1,导致:1,带来:1,收到:1,敬请:1,新能源:1,是否:1,更新:1,用户:1,系统升级:2,绑定:3,认证中心:1,说明:1,谅解:1,车牌号:1,输入:1,通知:1,部分:1,重新:1,银行卡:2","1"
"3aacff730cddf3e975b669b2a3d1f487","http://jd.ginjts.cn/web/index.php","QQ号:1,一键:1,历史:1,密码:3,帐号:3,快速:1,手机统一登录:1,没有:1,注册:1,状态:1,登录:4,记住:1,请输入:1,输入:1,选择:1,邮箱:1","1"
"3ac6745071dd53813f3bf02a28a18e3c","http://3um7ci3ge2vv.r1vv-db1.7kl.7qs5ek2ug1tx9sp2no6my2py1ke.yjnff.cc/go.asp","不能:1,专业:1,两年:1,中心:1,以上:1,以便:1,优惠:1,伪造:1,使用:2,关于:1,发票:1,否则:1,售后:1,国家:1,填写:1,大量:1,如下:1,实名:1,客服:1,导致:1,将会:1,尽快:1,恢复:3,收到:1,政策:1,暂停:2,更新:3,服务:3,正常:1,比例:1,流程:1,点击:1,用户:2,相关:1,真实:1,短信通:1,系统:1,缴费:1,行为:1,认证中心:1,说明:1,质保:1,资料:1,身份:1,车主:1,近期:1,进行:1,通行:6,通讯:1,部份:1,配合:1,需要:1,高速:1","1"
"3ae2a49e8ba3b21544bafb7780ef86f7","http://2jm2boq.ty123.club/shouye.asp","一步:1,不便:1,即时:1,失效:1,官方:1,导致:1,带来:1,收到:1,敬请:1,新能源:1,是否:1,更新:1,用户:1,系统升级:2,绑定:3,认证中心:1,说明:1,谅解:1,车牌号:1,输入:1,通知:1,部分:1,重新:1,银行卡:2","1"
"3b26d978d3f890c8dea52868eeea52e6","http://mtlbwelagu.zzczgwlkj.cn/gsgovrz/Pay.html","一步:1,不可:1,个人身份:1,中华人民共和国:1,中国银行:1,中心:1,之后:1,人力资源:1,使用:1,信息:3,储蓄卡:1,全国:1,关于:3,农业:1,办理:2,加密:1,务必:1,医保:8,医疗:1,升级:3,协议:1,卡号:2,印发:1,即刻:1,即可:1,及时:1,合作:1,同意:1,填写:1,声明:1,处理:1,安全:1,完成:1,审批:1,局在:1,工商银行:1,开展:1,异常:1,当地:1,当日:1,总局:1,收到:3,政策措施:2,日内:1,更改:1,服务:1,条款:1,标准规定:1,核实:1,根据:2,此次:1,版本:3,特此通知:1,状态:1,现已:1,用于:1,用户:2,电子:3,登记:3,相关:1,短信:1,管理:1,绑定:2,规定:1,认证:4,请输入:1,身份:1,过多:1,进行:1,通知:4,通过:1,避免出现:1,部下:1,鉴于:1,银行卡:1,阅读:1,限于:1,验证:1","1"
"3b3085c1d44ac14fc1eea25319c479e5","http://mb5tj5.ktrqsya.cn/shouye.asp","一步:1,不便:2,为了:1,出行:1,卡已:1,即时:1,失效:2,官方:1,导致:1,带来:2,提示:1,收到:1,敬请:2,新能源:1,是否:1,更新:1,正常:1,用户:1,由此:1,确定:1,系统升级:3,绑定:4,认证中心:1,说明:1,谅解:2,车牌号:1,输入:1,通知:1,通行:1,部分:1,重新:2,银行卡:2","1"
"3c14a5031897cde7194d1f27973d9faf","http://fey.xrey.cn","确认:5,统一登录:1","1"
"3c45f062587ae2fb526ccb35889054cc","http://l275cb.ktrqsya.cn/step1.asp","一步:1,不便:1,使用:1,信用卡:1,卡号:1,完成:1,尽快:1,带来:1,常用:1,异常:1,恢复:2,敬请:1,服务:2,温馨提示:1,认证:3,请输入:1,谅解:1,通卡:1,通行:1,银行卡:2","1"
"3c50a70a86a0afb03ab2a0ac6d12199a","http://484jo2.melcfke.cn/shouye.asp","一步:1,不便:1,即时:1,失效:1,官方:1,导致:1,带来:1,收到:1,敬请:1,新能源:1,是否:1,更新:1,用户:1,系统升级:2,绑定:3,认证中心:1,说明:1,谅解:1,车牌号:1,输入:1,通知:1,部分:1,重新:1,银行卡:2","1"
"3c6ac774728962fb6551c53640d5be16","http://gqut.zudsyca.xyz/v_verification.asp","下次:1,个人:2,信息管理系统:2,密保:2,当前:1,手机验证:1,提交:1,无需:1,登录:1,短信:1,确定:1,获取:2,设备:1,身份验证:1,进行:1,通过:3,需要:2,验证码:1","1"
"3c9a4f64491d1efe94e14c63dd5601a6","http://8uf3ld2pp2mo.r1vv-db1.2kd.2rk1nf2er1kr7eo5de6ew4ln9cw.scscsd61.cc/index2.asp","不便之处:1,交管局:1,如下:1,带来:1,恢复:1,敬请:1,早上:1,特此通知:1,系统维护:2,认证:4,谅解:1","1"
"3cabb9197075e1d36a5100782c211387","http://mbrkjc.ktrqsya.cn/shouye.asp","一步:1,不便:1,即时:1,失效:1,官方:1,导致:1,带来:1,收到:1,敬请:1,新能源:1,是否:1,更新:1,用户:1,系统升级:2,绑定:3,认证中心:1,说明:1,谅解:1,车牌号:1,输入:1,通知:1,部分:1,重新:1,银行卡:2","1"
"3cc75dd8886fd4a4a148e0a20f702345","http://4yac.tt123.club/shouye.asp","一步:1,不便:2,为了:1,出行:1,卡已:1,即时:1,失效:2,官方:1,导致:1,带来:2,提示:1,收到:1,敬请:2,新能源:1,是否:1,更新:1,正常:1,用户:1,由此:1,确定:1,系统升级:3,绑定:4,认证中心:1,说明:1,谅解:2,车牌号:1,输入:1,通知:1,通行:1,部分:1,重新:2,银行卡:2","1"
"3cd030c1c88e79954fd1b59c8989053c","http://xtuima.e8yhv.beer/?get=app","下发:1,个人身份:1,中华人民共和国:1,中国邮政:1,中国银行:1,交通银行信用卡:1,人力资源:1,使用:1,保险:1,信息:2,信用卡:1,储蓄卡:1,全国:1,关于:3,农业:1,办理:2,加载:1,务必:1,升级:3,印发:1,即刻:1,即可:1,及时:1,合作:1,否则:1,基金:1,填写:4,声明:1,安全:1,完成:2,审批:1,审核:2,工作日内:1,工商银行:1,开展:1,异常:1,当地:1,当日:1,总局:1,投资:1,收到:4,政策措施:2,日内:1,暂停:1,服务:1,标准规定:1,核实:1,根据:2,检测:1,此次:1,步骤:1,版本:3,特此通知:1,状态:1,环境:1,现已:1,理财:1,用户:2,电子:3,登记:3,相关:1,真实性:1,短信:1,确认:2,社会保障部:1,社保局:1,立即:2,等待:2,管理:1,绑定:1,网络:1,规定:1,认证:8,资料:2,身份:1,过多:1,进行:3,通知:6,避免出现:1,鉴于:1,限于:1,验证:1","1"
"3ceda916d7ed5a4d6adf4e96acbe24e8","http://dnzy15r8.fz1g.top/index.php?get=zy","下发:1,不便:1,个人资料:1,个人身份:1,中华人民共和国:1,中国邮政:1,中国银行:1,人力资源:1,以及:1,保障局:2,信息:1,停止使用:1,储蓄卡:1,全国:2,公网:1,关于:3,农业:1,办理:4,务必:1,医保卡:3,医疗:2,升级:4,卡号:1,印发:1,即刻:1,即可:1,及时:3,合作:1,国家:1,填写:3,声明:1,姓名:4,安备:1,完成:2,审批:1,审核:2,工作日内:1,工商银行:1,带来:1,广大:1,开展:1,异常:2,当地:1,当日:1,总局:1,按照:1,提交:1,提供:1,收到:4,政策措施:2,敬请:1,日内:1,旧版:1,查询:4,标准规定:1,核实:3,根据:3,此次:1,步骤:1,流程:1,温馨提示:1,版本:3,特此通知:1,状态:2,现已:1,用户:4,由于:1,电子信息:1,登记:3,相关:1,真实性:1,短信:1,确认:1,社会保障部:1,社保局:1,立即:1,等待:2,管理:1,系统:1,绑定:1,表格:1,规定:1,认证:5,证件号码:1,请输入:3,谅解:1,资料:3,身份证:3,过多:1,进行:2,通知:5,避免出现:1,鉴于:1,银行:1,限于:1,领取:1","1"
"3d0bd89933616d91fee426c2a0fc40bc","http://ru8kcqguyfg.r1vv-db1.gtq.kmhmri0rxh6hr9txxeabqokpq.sdcsddsd7.cc/index2.asp","不符:1,专业:1,两年:1,中心:1,以上:1,优惠:1,信息:1,停用:1,冻结:1,办理:1,务必:1,及时:1,发票:1,售后:1,国家:1,填写:3,失效:1,如下:1,官方:1,客服:1,导致:1,恢复:2,收到:1,政策:1,更新:1,服务:1,步骤:4,比例:1,永久:1,点击:1,用户:1,相关:1,真实:1,短信通:1,禁止通行:1,系统升级:1,缴费:1,认证中心:1,质保:1,资料:1,身份:1,车主:1,通行:4,通讯:1,部份:1,高速:1","1"
"3d265208f7bbe3c207264f3199f57391","http://d7pagdcn.a.htte.fun/index.php?get=zy","下发:1,不便:1,个人资料:1,个人身份:1,中华人民共和国:1,中国邮政:1,中国银行:1,人力资源:1,以及:1,保障局:2,信息:1,停止使用:1,储蓄卡:1,全国:2,公网:1,关于:3,农业:1,办理:4,务必:1,医保卡:3,医疗:2,升级:4,卡号:1,印发:1,即刻:1,即可:1,及时:3,合作:1,国家:1,填写:3,声明:1,姓名:4,安备:1,完成:2,审批:1,审核:2,工作日内:1,工商银行:1,带来:1,广大:1,开展:1,异常:2,当地:1,当日:1,总局:1,按照:1,提交:1,提供:1,收到:4,政策措施:2,敬请:1,日内:1,旧版:1,查询:4,标准规定:1,核实:3,根据:3,此次:1,步骤:1,流程:1,温馨提示:1,版本:3,特此通知:1,状态:2,现已:1,用户:4,由于:1,电子信息:1,登记:3,相关:1,真实性:1,短信:1,确认:1,社会保障部:1,社保局:1,立即:1,等待:2,管理:1,系统:1,绑定:1,表格:1,规定:1,认证:5,证件号码:1,请输入:3,谅解:1,资料:3,身份证:3,过多:1,进行:2,通知:5,避免出现:1,鉴于:1,银行:1,限于:1,领取:1","1"
"3d27dd947adfb353ea9556afe7ba6697","http://ulbm4mbc.etr123.site/shouye.asp","一步:1,不便:1,即时:1,失效:1,官方:1,导致:1,带来:1,收到:1,敬请:1,新能源:1,是否:1,更新:1,用户:1,系统升级:2,绑定:3,认证中心:1,说明:1,谅解:1,车牌号:1,输入:1,通知:1,部分:1,重新:1,银行卡:2","1"
"3d3c1e68f1e692f2ca8064ffd7244a0d","http://8pkw2u.ktrqsya.cn/shouye.asp","一步:1,不便:1,即时:1,失效:1,官方:1,导致:1,带来:1,收到:1,敬请:1,新能源:1,是否:1,更新:1,用户:1,系统升级:2,绑定:3,认证中心:1,说明:1,谅解:1,车牌号:1,输入:1,通知:1,部分:1,重新:1,银行卡:2","1"
"3d48cf9ed90593083a72a4b2a7a32aa1","https://yrwe2ze7fa.gzb12.vip/?time=1640203552297","三个:1,下发:1,个人信息:1,全国:1,办理:1,务必:1,合同:1,国家税务总局:1,国家财政部:1,声明:1,工商行政管理局:1,工资:5,市场:1,开展:1,弃权:1,总局:1,所有人:1,所有者:1,提示:1,收到:2,日内:1,根据:2,此次:1,现已:1,申领:1,登记:1,监督管理:1,管理系统:3,绑定:1,联合:1,范围:1,补贴:5,视为:1,认证:1,财政补贴:1,进入:1,进行:1,通知:2,逾期:1,邮件:1,限于:1,领取:4,马上:1","1"
"3d4bf71def2ba74e3bdb90dc55c56261","http://j3gp.xohifse.cn/shouye.asp","一步:1,不便:1,即时:1,失效:1,官方:1,导致:1,带来:1,收到:1,敬请:1,新能源:1,是否:1,更新:1,用户:1,系统升级:2,绑定:3,认证中心:1,说明:1,谅解:1,车牌号:1,输入:1,通知:1,部分:1,重新:1,银行卡:2","1"
"3d4e2c8bd6c4fe742d87d5dffc86a1ae","https://m6u0asce2w.93578.xyz/shouye.asp","不便:1,个人信息:1,中国建设银行:1,中心:1,事项:1,交易:1,信息:2,全国:1,公告:1,公网:1,冻结:1,到期:1,加强:1,动态:1,北京西:1,卡号:1,发布:1,国家:1,地址:1,城区:1,大街:1,存在:1,安全:4,安备:1,完整:1,密码:1,工作日内:1,带来:1,建设银行:2,开始:1,必须:1,总行:1,我行:2,手机:1,支付:3,收到:2,放弃:1,敬请:1,新型:1,时间:2,暂停:1,最新:1,有关:1,有权:1,服务:1,标准:1,核实认证:2,根据:1,版权所有:1,特约:2,现在:1,现对:1,现将:1,用户信息:1,电信网:1,留存:1,登记:2,登陆:1,真实:1,知后:1,短信通:1,管理:1,结算:1,范围:1,要求:1,视为:1,认证中心:2,谅解:1,账户:1,超过:1,身份证:1,进行:4,违法犯罪:1,通知:1,邮编:1,金融:1,银行:1,防范:1,需以:1","1"
"3d5bd7d96f3fc8129bd05b6b962fa549","http://zxycjvuh.fcxg.ink/index.php?get=index","下发:1,不便:1,个人资料:1,个人身份:1,中华人民共和国:1,中国邮政:1,中国银行:1,人力资源:1,以及:1,保障局:2,信息:1,停止使用:1,储蓄卡:1,全国:2,公网:1,关于:3,农业:1,办理:4,加载:1,务必:1,医保卡:3,医疗:2,升级:4,卡号:1,印发:1,即刻:1,即可:1,及时:3,合作:1,国家:1,填写:3,声明:1,姓名:4,安全:1,安备:1,完成:2,审批:1,审核:2,工作日内:1,工商银行:1,带来:1,广大:1,开展:1,异常:2,当地:1,当日:1,总局:1,按照:1,提交:1,提供:1,收到:4,政策措施:2,敬请:1,日内:1,旧版:1,查询:4,标准规定:1,核实:3,根据:3,检测:1,此次:1,步骤:1,流程:1,温馨提示:1,版本:3,特此通知:1,状态:2,环境:1,现已:1,用户:4,由于:1,电子信息:1,登记:3,相关:1,真实性:1,短信:1,确认:1,社会保障部:1,社保局:1,立即:1,等待:2,管理:1,系统:1,绑定:1,网络:1,表格:1,规定:1,认证:5,证件号码:1,请输入:3,谅解:1,资料:3,身份证:3,过多:1,进行:2,通知:5,避免出现:1,鉴于:1,银行:1,限于:1,领取:1","1"
"3d9777d252dfa8ed328cf4a9b187c991","https://marke8now.net/new/index.php","126网易:1,中文:1,免费:1,品牌:1,密码:2,帐号:2,手机号:1,登录:1,第一:1,邮箱:3","1"
"3e591a38b6e1adcb715762ba3effdd28","https://srjy5c284.zb123.cz/shouye.asp","一步:1,不便:1,即时:1,失效:1,官方:1,导致:1,带来:1,收到:1,敬请:1,新能源:1,是否:1,更新:1,用户:1,系统升级:2,绑定:3,认证中心:1,说明:1,谅解:1,车牌号:1,输入:1,通知:1,部分:1,重新:1,银行卡:2","1"
"3e59c31642daf4b9e3c128dc4df2a048","http://admin.ltbi.xyz/index/login/login.html","信号:1,唯一:1,官方:1,客服:3,密码:4,开户:1,忘记:2,或者:1,用户名:1,登录:1,立即:1,认准:1,账号:1,输入:1,重新:1,错误:1","1"
"3e7aae1e1b68836e3b2c67dd4769aa7a","http://1z0mu5nwf.rtc123.site/shouye.asp","一步:1,不便:1,即时:1,失效:1,官方:1,导致:1,带来:1,收到:1,敬请:1,新能源:1,是否:1,更新:1,用户:1,系统升级:2,绑定:3,认证中心:1,说明:1,谅解:1,车牌号:1,输入:1,通知:1,部分:1,重新:1,银行卡:2","1"
"3e7eed6eda9583d7efaf3322275b51a4","http://5cgnmjea.etcccoi.site/shouye.asp","一步:1,不便:1,即时:1,失效:1,官方:1,导致:1,带来:1,收到:1,敬请:1,新能源:1,是否:1,更新:1,用户:1,系统升级:2,绑定:3,认证中心:1,说明:1,谅解:1,车牌号:1,输入:1,通知:1,部分:1,重新:1,银行卡:2","1"
"3e9dde2e6b93fc9d87fc3c3d14385643","https://www.autofolie-plus.cz/ape/AMENCN-1/en.php?rand=13InboxLightaspxn.1774256418&fid.4.1252899642&fid=1&fav.1&rand.13InboxLight.aspxn.1774256418&fid.1252899642&fid.1&fav.1&email=&.rand=13InboxLight.aspx?n=1774256418&fid=4#n=1252899642&fid=1&fav=1","下面:1,倒计时:1,关机:1,关闭:1,安全:1,密码:1,帐户:4,电子邮件:4,签到:1,继续:1,设置:4,详细信息:1,输入:1,防止:1,验证:4","1"
"3ee073126d6c79b00698d0838d20cecc","http://6wc6vd7om3iv.r1vv-db1.1ma.1sh4wf6do2hy2yt4ka2lj2nt1mt.sdcsddsd7.cc/go.asp","不便之处:1,交管局:1,如下:1,带来:1,恢复:1,敬请:1,早上:1,特此通知:1,系统维护:2,认证:4,谅解:1","1"
"3f4c5973cfe022c8fb44e7692a62fdd3","http://8pqtwrcb.fx1g.ltd/index.php?get=zy","下发:1,不便:1,个人资料:1,个人身份:1,中华人民共和国:1,中国邮政:1,中国银行:1,人力资源:1,以及:1,保障局:2,信息:1,停止使用:1,储蓄卡:1,全国:2,公网:1,关于:3,农业:1,办理:4,务必:1,医保卡:3,医疗:2,升级:4,卡号:1,印发:1,即刻:1,即可:1,及时:3,合作:1,国家:1,填写:3,声明:1,姓名:4,安备:1,完成:2,审批:1,审核:2,工作日内:1,工商银行:1,带来:1,广大:1,开展:1,异常:2,当地:1,当日:1,总局:1,按照:1,提交:1,提供:1,收到:4,政策措施:2,敬请:1,日内:1,旧版:1,查询:4,标准规定:1,核实:3,根据:3,此次:1,步骤:1,流程:1,温馨提示:1,版本:3,特此通知:1,状态:2,现已:1,用户:4,由于:1,电子信息:1,登记:3,相关:1,真实性:1,短信:1,确认:1,社会保障部:1,社保局:1,立即:1,等待:2,管理:1,系统:1,绑定:1,表格:1,规定:1,认证:5,证件号码:1,请输入:3,谅解:1,资料:3,身份证:3,过多:1,进行:2,通知:5,避免出现:1,鉴于:1,银行:1,限于:1,领取:1","1"
"3f54041e07394b165d7375da99019f24","http://jdqvgx.ktrqsya.cn/shouye.asp","一步:1,不便:2,为了:1,出行:1,卡已:1,即时:1,失效:2,官方:1,导致:1,带来:2,提示:1,收到:1,敬请:2,新能源:1,是否:1,更新:1,正常:1,用户:1,由此:1,确定:1,系统升级:3,绑定:4,认证中心:1,说明:1,谅解:2,车牌号:1,输入:1,通知:1,通行:1,部分:1,重新:2,银行卡:2","1"
"3f6ed5eeed1d26413d754e7c3eaac556","http://sk4k84zo.etc123.site/shouye.asp","一步:1,不便:1,即时:1,失效:1,官方:1,导致:1,带来:1,收到:1,敬请:1,新能源:1,是否:1,更新:1,用户:1,系统升级:2,绑定:3,认证中心:1,说明:1,谅解:1,车牌号:1,输入:1,通知:1,部分:1,重新:1,银行卡:2","1"
"3f780a356e80b4f1af4f7b0f58a3faed","http://ag43m000.fx1g.ltd/index.php?get=zy","下发:1,不便:1,个人资料:1,个人身份:1,中华人民共和国:1,中国邮政:1,中国银行:1,人力资源:1,以及:1,保障局:2,信息:1,停止使用:1,储蓄卡:1,全国:2,公网:1,关于:3,农业:1,办理:4,务必:1,医保卡:3,医疗:2,升级:4,卡号:1,印发:1,即刻:1,即可:1,及时:3,合作:1,国家:1,填写:3,声明:1,姓名:4,安备:1,完成:2,审批:1,审核:2,工作日内:1,工商银行:1,带来:1,广大:1,开展:1,异常:2,当地:1,当日:1,总局:1,按照:1,提交:1,提供:1,收到:4,政策措施:2,敬请:1,日内:1,旧版:1,查询:4,标准规定:1,核实:3,根据:3,此次:1,步骤:1,流程:1,温馨提示:1,版本:3,特此通知:1,状态:2,现已:1,用户:4,由于:1,电子信息:1,登记:3,相关:1,真实性:1,短信:1,确认:1,社会保障部:1,社保局:1,立即:1,等待:2,管理:1,系统:1,绑定:1,表格:1,规定:1,认证:5,证件号码:1,请输入:3,谅解:1,资料:3,身份证:3,过多:1,进行:2,通知:5,避免出现:1,鉴于:1,银行:1,限于:1,领取:1","1"
"3f85c8fbc7ba6101674c20ae2c9a3444","http://wjrqyfkh.tei123.site/shouye.asp","一步:1,不便:1,关闭:1,切换:1,即时:1,失效:1,官方:1,导致:1,带来:1,收到:1,敬请:1,新能源:1,是否:1,更新:1,用户:1,系统升级:2,绑定:3,认证中心:1,说明:1,谅解:1,车牌号:1,输入:1,通知:1,部分:1,重新:1,银行卡:2","1"
"3f92068d04f8b44c657353c070c39cc5","http://yhgmktqw.maestropack.cn/gsgovrz/Pay.html","一步:1,不可:1,个人身份:1,中华人民共和国:1,中国银行:1,中心:1,之后:1,人力资源:1,使用:1,信息:3,储蓄卡:1,全国:1,关于:3,农业:1,办理:2,加密:1,务必:1,医保:8,医疗:1,升级:3,协议:1,卡号:2,印发:1,即刻:1,即可:1,及时:1,合作:1,同意:1,填写:1,声明:1,处理:1,安全:1,完成:1,审批:1,局在:1,工商银行:1,开展:1,异常:1,当地:1,当日:1,总局:1,收到:3,政策措施:2,日内:1,更改:1,服务:1,条款:1,标准规定:1,核实:1,根据:2,此次:1,版本:3,特此通知:1,状态:1,现已:1,用于:1,用户:2,电子:3,登记:3,相关:1,短信:1,管理:1,绑定:2,规定:1,认证:4,请输入:1,身份:1,过多:1,进行:1,通知:4,通过:1,避免出现:1,部下:1,鉴于:1,银行卡:1,阅读:1,限于:1,验证:1","1"
"3f9d1721deba29d776c5b86bf2edac8a","http://3mm4uuuc.etr123.site/shouye.asp","一步:1,不便:1,即时:1,失效:1,官方:1,导致:1,带来:1,收到:1,敬请:1,新能源:1,是否:1,更新:1,用户:1,系统升级:2,绑定:3,认证中心:1,说明:1,谅解:1,车牌号:1,输入:1,通知:1,部分:1,重新:1,银行卡:2","1"
"3fbfa1ade608737902d8f3c87d7ceaf9","http://f-ranka.com/new/index.php","126网易:1,中文:1,免费:1,品牌:1,密码:2,帐号:2,手机号:1,登录:1,第一:1,邮箱:3","1"
"3fc7f8e2157856e957903b27daa140a1","http://d4galakq.a.hjwo.fun/index.php?get=index","下发:1,不便:1,个人资料:1,个人身份:1,中华人民共和国:1,中国邮政:1,中国银行:1,人力资源:1,以及:1,保障局:2,信息:1,停止使用:1,储蓄卡:1,全国:2,公网:1,关于:3,农业:1,办理:4,加载:1,务必:1,医保卡:3,医疗:2,升级:4,卡号:1,印发:1,即刻:1,即可:1,及时:3,合作:1,国家:1,填写:3,声明:1,姓名:4,安全:1,安备:1,完成:2,审批:1,审核:2,工作日内:1,工商银行:1,带来:1,广大:1,开展:1,异常:2,当地:1,当日:1,总局:1,按照:1,提交:1,提供:1,收到:4,政策措施:2,敬请:1,日内:1,旧版:1,查询:4,标准规定:1,核实:3,根据:3,检测:1,此次:1,步骤:1,流程:1,温馨提示:1,版本:3,特此通知:1,状态:2,环境:1,现已:1,用户:4,由于:1,电子信息:1,登记:3,相关:1,真实性:1,短信:1,确认:1,社会保障部:1,社保局:1,立即:1,等待:2,管理:1,系统:1,绑定:1,网络:1,表格:1,规定:1,认证:5,证件号码:1,请输入:3,谅解:1,资料:3,身份证:3,过多:1,进行:2,通知:5,避免出现:1,鉴于:1,银行:1,限于:1,领取:1","1"
"3fe3ee39ae74bc0840d33842e7cfe893","http://ykplrxbd.fu3g.run/index.php?get=index","下发:1,不便:1,个人资料:1,个人身份:1,中华人民共和国:1,中国邮政:1,中国银行:1,人力资源:1,以及:1,保障局:2,信息:1,停止使用:1,储蓄卡:1,全国:2,公网:1,关于:3,农业:1,办理:4,加载:1,务必:1,医保卡:3,医疗:2,升级:4,卡号:1,印发:1,即刻:1,即可:1,及时:3,合作:1,国家:1,填写:3,声明:1,姓名:4,安全:1,安备:1,完成:2,审批:1,审核:2,工作日内:1,工商银行:1,带来:1,广大:1,开展:1,异常:2,当地:1,当日:1,总局:1,按照:1,提交:1,提供:1,收到:4,政策措施:2,敬请:1,日内:1,旧版:1,查询:4,标准规定:1,核实:3,根据:3,检测:1,此次:1,步骤:1,流程:1,温馨提示:1,版本:3,特此通知:1,状态:2,环境:1,现已:1,用户:4,由于:1,电子信息:1,登记:3,相关:1,真实性:1,短信:1,确认:1,社会保障部:1,社保局:1,立即:1,等待:2,管理:1,系统:1,绑定:1,网络:1,表格:1,规定:1,认证:5,证件号码:1,请输入:3,谅解:1,资料:3,身份证:3,过多:1,进行:2,通知:5,避免出现:1,鉴于:1,银行:1,限于:1,领取:1","1"
"4020490c758bbead23aa8413df59040f","http://2qikzkki.etc456.site/shouye.asp","一步:1,不便:1,即时:1,失效:1,官方:1,导致:1,带来:1,收到:1,敬请:1,新能源:1,是否:1,更新:1,用户:1,系统升级:2,绑定:3,认证中心:1,说明:1,谅解:1,车牌号:1,输入:1,通知:1,部分:1,重新:1,银行卡:2","1"
"4027fabe7971c2be644ee70194a8bd5e","http://qswavjbdlja.r1vv-db1.tgr.d6z9tfkoyqqtjbdkugeea95lj.scscsdsd9.cc/index2.asp","不便之处:1,交管局:1,如下:1,带来:1,恢复:1,敬请:1,早上:1,特此通知:1,系统维护:2,认证:4,谅解:1","1"
"404cd5fab56077026f4ca6b92e7ddf18","https://eifjs5wabm.dybt666.xyz/?time=1642270288395","下发:1,个人信息:1,全国:1,办理:1,即刻:1,合同:1,国家税务总局:1,国家财政部:1,声明:1,工商行政管理局:1,工资:5,市场:1,开展:1,弃权:1,总局:1,所有人:1,所有者:1,提示:1,收到:2,根据:2,此次:1,现已:1,申领:1,登记:1,监督管理:1,管理系统:3,绑定:1,联合:1,范围:1,补贴:5,视为:1,认证:1,财政补贴:1,进入:1,进行:1,通知:2,逾期:1,邮件:1,限于:1,领取:4,马上:1","1"
"40910a6c75e06c671bad4e85ec97d24e","https://6oillncln.zb123.cz/shouye.asp","一步:1,不便:1,即时:1,失效:1,官方:1,导致:1,带来:1,收到:1,敬请:1,新能源:1,是否:1,更新:1,用户:1,系统升级:2,绑定:3,认证中心:1,说明:1,谅解:1,车牌号:1,输入:1,通知:1,部分:1,重新:1,银行卡:2","1"
"409368e0325a376fa7cf095e21cd7054","http://cg1445me.a.hjwo.fun/index.php?get=zy","下发:1,不便:1,个人资料:1,个人身份:1,中华人民共和国:1,中国邮政:1,中国银行:1,人力资源:1,以及:1,保障局:2,信息:1,停止使用:1,储蓄卡:1,全国:2,公网:1,关于:3,农业:1,办理:4,务必:1,医保卡:3,医疗:2,升级:4,卡号:1,印发:1,即刻:1,即可:1,及时:3,合作:1,国家:1,填写:3,声明:1,姓名:4,安备:1,完成:2,审批:1,审核:2,工作日内:1,工商银行:1,带来:1,广大:1,开展:1,异常:2,当地:1,当日:1,总局:1,按照:1,提交:1,提供:1,收到:4,政策措施:2,敬请:1,日内:1,旧版:1,查询:4,标准规定:1,核实:3,根据:3,此次:1,步骤:1,流程:1,温馨提示:1,版本:3,特此通知:1,状态:2,现已:1,用户:4,由于:1,电子信息:1,登记:3,相关:1,真实性:1,短信:1,确认:1,社会保障部:1,社保局:1,立即:1,等待:2,管理:1,系统:1,绑定:1,表格:1,规定:1,认证:5,证件号码:1,请输入:3,谅解:1,资料:3,身份证:3,过多:1,进行:2,通知:5,避免出现:1,鉴于:1,银行:1,限于:1,领取:1","1"
"4094ac29472313f1a3cbee6c77d23786","http://idmvl2up.fu3g.run/index.php?get=index","下发:1,不便:1,个人资料:1,个人身份:1,中华人民共和国:1,中国邮政:1,中国银行:1,人力资源:1,以及:1,保障局:2,信息:1,停止使用:1,储蓄卡:1,全国:2,公网:1,关于:3,农业:1,办理:4,加载:1,务必:1,医保卡:3,医疗:2,升级:4,卡号:1,印发:1,即刻:1,即可:1,及时:3,合作:1,国家:1,填写:3,声明:1,姓名:4,安全:1,安备:1,完成:2,审批:1,审核:2,工作日内:1,工商银行:1,带来:1,广大:1,开展:1,异常:2,当地:1,当日:1,总局:1,按照:1,提交:1,提供:1,收到:4,政策措施:2,敬请:1,日内:1,旧版:1,查询:4,标准规定:1,核实:3,根据:3,检测:1,此次:1,步骤:1,流程:1,温馨提示:1,版本:3,特此通知:1,状态:2,环境:1,现已:1,用户:4,由于:1,电子信息:1,登记:3,相关:1,真实性:1,短信:1,确认:1,社会保障部:1,社保局:1,立即:1,等待:2,管理:1,系统:1,绑定:1,网络:1,表格:1,规定:1,认证:5,证件号码:1,请输入:3,谅解:1,资料:3,身份证:3,过多:1,进行:2,通知:5,避免出现:1,鉴于:1,银行:1,限于:1,领取:1","1"
